original_path,new_path,action,bytes,file_count,sha256,verified
results/tests/12/threshold__f50__close_iterations=0_threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200_c0__cfg1359249f/frame_screening/video_12/frame_50/threshold__f50__close_iterations_0_threshold_value_200/detections.png,move_file,288322,1,a4e0f0bf3e706b5e50261b5a867b60d49e82a20b6379be139566528682029814,True
results/tests/12/threshold__f50__close_iterations=0_threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200_c0__cfg1359249f/frame_screening/video_12/frame_50/threshold__f50__close_iterations_0_threshold_value_200/summary.json,move_file,3651,1,5d89ee9c5b8b5faaf4d924e3dc5dbf9123f411b8a8df4b3ca19033ea3ace6e7c,True
results/tests/12/threshold__f50__close_iterations=2_threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_12/frame_50.png,deduplicate_identical_input,258882,1,3017cbf1e81d975764281c34e459fe4dbbe78ac5d02a28c26ac74e6086caf96f,True
results/tests/12/threshold__f50__close_iterations=2_threshold_value=200/detections.csv,data/tests/detection/threshold/legacy_t200_c2__cfg5d0522c8/frame_screening/video_12/frame_50/threshold__f50__close_iterations_2_threshold_value_200/detections.csv,move_file,4416,1,d4592f40b4bc5af0cbda4be3c2ecd78e1c9a507111c7a4a7fd8488e2f4bddc52,True
results/tests/12/threshold__f50__close_iterations=2_threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200_c2__cfg5d0522c8/frame_screening/video_12/frame_50/threshold__f50__close_iterations_2_threshold_value_200/detections.png,move_file,288359,1,fe109d4d446c1a2bf028bb84e6ad3d3ebfb32fb3d668f483509a39257318aaa3,True
results/tests/12/threshold__f50__close_iterations=2_threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200_c2__cfg5d0522c8/frame_screening/video_12/frame_50/threshold__f50__close_iterations_2_threshold_value_200/summary.json,move_file,3683,1,1f7547a4dc5c3da9b3aca5f50a61f48ee51c0172007a2265fa5a215f15eef9b8,True
results/tests/12/threshold__f50__morph_iterations=2/00_input.png,data/tests/detection/_shared_inputs/video_12/frame_50.png,deduplicate_identical_input,258882,1,3017cbf1e81d975764281c34e459fe4dbbe78ac5d02a28c26ac74e6086caf96f,True
results/tests/12/threshold__f50__morph_iterations=2/detections.csv,data/tests/detection/otsu/legacy_otsu_defaults__cfg76e32ed9/frame_screening/video_12/frame_50/threshold__f50__morph_iterations_2/detections.csv,move_file,4530,1,1759a7c74866a44b2a23cd203eaa72bcd84e85e2687e555a8c851c36f8f4c437,True
results/tests/12/threshold__f50__morph_iterations=2/detections.png,data/tests/detection/otsu/legacy_otsu_defaults__cfg76e32ed9/frame_screening/video_12/frame_50/threshold__f50__morph_iterations_2/detections.png,move_file,289565,1,abf6ed97cbbb16771dcfbd164013669581ced18cc348bde5ea67bdc43c7fe3c5,True
results/tests/12/threshold__f50__morph_iterations=2/summary.json,data/tests/detection/otsu/legacy_otsu_defaults__cfg76e32ed9/frame_screening/video_12/frame_50/threshold__f50__morph_iterations_2/summary.json,move_file,3788,1,c82b52aef713f7420269928fd21a92cab617f1aa5bf06bba53001c2fc32df41d,True
results/tests/12/threshold__f50__morph_iterations=2_threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_12/frame_50.png,deduplicate_identical_input,258882,1,3017cbf1e81d975764281c34e459fe4dbbe78ac5d02a28c26ac74e6086caf96f,True
results/tests/12/threshold__f50__morph_iterations=2_threshold_value=200/detections.csv,data/tests/detection/threshold/legacy_t200_o2__cfga13617b6/frame_screening/video_12/frame_50/threshold__f50__morph_iterations_2_threshold_value_200/detections.csv,move_file,3323,1,7889d46bb9009a4b4c9c78322a3862b74a5f02701e2c3c8ce3e4344e5aa469c8,True
results/tests/12/threshold__f50__morph_iterations=2_threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200_o2__cfga13617b6/frame_screening/video_12/frame_50/threshold__f50__morph_iterations_2_threshold_value_200/detections.png,move_file,289317,1,7e93f6e6d97f223cfeb4ba22287fe021da8dc2710bb0cac8396f00911ac48f57,True
results/tests/12/threshold__f50__morph_iterations=2_threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200_o2__cfga13617b6/frame_screening/video_12/frame_50/threshold__f50__morph_iterations_2_threshold_value_200/summary.json,move_file,1837,1,a60cc5f4fc6d09c24c0f20cc1f80e8f34e48cf03a2f317c2be11d1be41fa5bfa,True
results/tests/12/threshold__f50__threshold_value=180/00_input.png,data/tests/detection/_shared_inputs/video_12/frame_50.png,deduplicate_identical_input,258882,1,3017cbf1e81d975764281c34e459fe4dbbe78ac5d02a28c26ac74e6086caf96f,True
results/tests/12/threshold__f50__threshold_value=180/detections.csv,data/tests/detection/threshold/legacy_t180__cfg1fd3f76e/frame_screening/video_12/frame_50/threshold__f50__threshold_value_180/detections.csv,move_file,4484,1,1a6e9f41651bb4a04b3d2c0adeb1887f72d184488348c66c1cf3085c67610f17,True
results/tests/12/threshold__f50__threshold_value=180/detections.png,data/tests/detection/threshold/legacy_t180__cfg1fd3f76e/frame_screening/video_12/frame_50/threshold__f50__threshold_value_180/detections.png,move_file,288257,1,509b720beb737fd4f078b77bd62e1cec301c90fac2716480371e31065b59d609,True
results/tests/12/threshold__f50__threshold_value=180/summary.json,data/tests/detection/threshold/legacy_t180__cfg1fd3f76e/frame_screening/video_12/frame_50/threshold__f50__threshold_value_180/summary.json,move_file,3745,1,3ae3aca0723de61fdbef4b5237cd3e88cacce58435f47528623151f9ab7fb091,True
results/tests/12/threshold__f50__threshold_value=190/00_input.png,data/tests/detection/_shared_inputs/video_12/frame_50.png,deduplicate_identical_input,258882,1,3017cbf1e81d975764281c34e459fe4dbbe78ac5d02a28c26ac74e6086caf96f,True
results/tests/12/threshold__f50__threshold_value=190/detections.csv,data/tests/detection/threshold/legacy_t190__cfgfeeed012/frame_screening/video_12/frame_50/threshold__f50__threshold_value_190/detections.csv,move_file,4482,1,4cb10f2f449c4305723784c4a2e5852e9a9e901de0d4419ab535992bcc47a343,True
results/tests/12/threshold__f50__threshold_value=190/detections.png,data/tests/detection/threshold/legacy_t190__cfgfeeed012/frame_screening/video_12/frame_50/threshold__f50__threshold_value_190/detections.png,move_file,288327,1,3ae11f9116801b61bac3f8698dcd864d9c71b6406d899d2b0557f27bcaa7103c,True
results/tests/12/threshold__f50__threshold_value=190/summary.json,data/tests/detection/threshold/legacy_t190__cfgfeeed012/frame_screening/video_12/frame_50/threshold__f50__threshold_value_190/summary.json,move_file,3743,1,a64e818b2a691bf3bb1184acb8b06444e3101215db5f13fb43776c2f5791a7ec,True
results/tests/12/threshold__f50__threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_12/frame_50.png,deduplicate_identical_input,258882,1,3017cbf1e81d975764281c34e459fe4dbbe78ac5d02a28c26ac74e6086caf96f,True
results/tests/12/threshold__f50__threshold_value=200/detections.csv,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_12/frame_50/threshold__f50__threshold_value_200/detections.csv,move_file,4416,1,d4592f40b4bc5af0cbda4be3c2ecd78e1c9a507111c7a4a7fd8488e2f4bddc52,True
results/tests/12/threshold__f50__threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_12/frame_50/threshold__f50__threshold_value_200/detections.png,move_file,288359,1,fe109d4d446c1a2bf028bb84e6ad3d3ebfb32fb3d668f483509a39257318aaa3,True
results/tests/12/threshold__f50__threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_12/frame_50/threshold__f50__threshold_value_200/summary.json,move_file,3636,1,5c0552cd5de4320e0fbe62a0bebefd7a35931a467a59054a42efcdf82532617b,True
results/tests/12/threshold__f50__threshold_value=210/00_input.png,data/tests/detection/_shared_inputs/video_12/frame_50.png,deduplicate_identical_input,258882,1,3017cbf1e81d975764281c34e459fe4dbbe78ac5d02a28c26ac74e6086caf96f,True
results/tests/12/threshold__f50__threshold_value=210/detections.csv,data/tests/detection/threshold/legacy_t210__cfg4310fa76/frame_screening/video_12/frame_50/threshold__f50__threshold_value_210/detections.csv,move_file,4285,1,30049ba079ea07f879042793428291c7c7f1f434fa5f0f8245064b0d7c9e8114,True
results/tests/12/threshold__f50__threshold_value=210/detections.png,data/tests/detection/threshold/legacy_t210__cfg4310fa76/frame_screening/video_12/frame_50/threshold__f50__threshold_value_210/detections.png,move_file,288536,1,172b6dc126803a58e36e4cd52fd47db12d8da7ca173e991caea857df8747ce54,True
results/tests/12/threshold__f50__threshold_value=210/summary.json,data/tests/detection/threshold/legacy_t210__cfg4310fa76/frame_screening/video_12/frame_50/threshold__f50__threshold_value_210/summary.json,move_file,3417,1,d004553acb6bf1832e00ebe47d1dc25135a9acc19467afab98d92e53713b97ee,True
results/tests/13/threshold__f0/00_input.png,data/tests/detection/_shared_inputs/video_13/frame_0.png,move_file,302609,1,207d063bd75e8a5ecbf89de6425d7ad8130107d8f0cd9af10fcff169adeb9098,True
results/tests/13/threshold__f0/detections.csv,data/tests/detection/otsu/legacy_otsu_defaults__cfgbbaffb3e/frame_screening/video_13/frame_0/threshold__f0/detections.csv,move_file,6548,1,b3329675bcf9d5acae46e1a33a2b5d30784b3af9bc69c03d4d8072effddf2c97,True
results/tests/13/threshold__f0/detections.png,data/tests/detection/otsu/legacy_otsu_defaults__cfgbbaffb3e/frame_screening/video_13/frame_0/threshold__f0/detections.png,move_file,341745,1,5eba5203232095a24b53991e35145b1a564c5ab0bbe9e2452b0380dc06a6b4c0,True
results/tests/13/threshold__f0/summary.json,data/tests/detection/otsu/legacy_otsu_defaults__cfgbbaffb3e/frame_screening/video_13/frame_0/threshold__f0/summary.json,move_file,5219,1,3ed17e4bf1309deedb2c4817ace71b8536c6e7408b4ac443d1f01cb8c1acb02a,True
results/tests/13/threshold__f0__close_iterations=0/00_input.png,data/tests/detection/_shared_inputs/video_13/frame_0.png,deduplicate_identical_input,302609,1,207d063bd75e8a5ecbf89de6425d7ad8130107d8f0cd9af10fcff169adeb9098,True
results/tests/13/threshold__f0__close_iterations=0/detections.csv,data/tests/detection/otsu/legacy_otsu_defaults__cfg4633c2bb/frame_screening/video_13/frame_0/threshold__f0__close_iterations_0/detections.csv,move_file,6612,1,394da5cbe09dc15d5739acb20feae256ae65a8371e354922b2c32766f3a257e2,True
results/tests/13/threshold__f0__close_iterations=0/detections.png,data/tests/detection/otsu/legacy_otsu_defaults__cfg4633c2bb/frame_screening/video_13/frame_0/threshold__f0__close_iterations_0/detections.png,move_file,341689,1,62fe1358881f6566afc36e69e3efdd770f72234234025e560f1973ff92e83eb3,True
results/tests/13/threshold__f0__close_iterations=0/summary.json,data/tests/detection/otsu/legacy_otsu_defaults__cfg4633c2bb/frame_screening/video_13/frame_0/threshold__f0__close_iterations_0/summary.json,move_file,5344,1,3f265e639b1539faa25a226ab2af6bc67621df14bad8c1c61b82875e1e02ef13,True
results/tests/13/threshold__f0__close_iterations=0_threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_13/frame_0.png,deduplicate_identical_input,302609,1,207d063bd75e8a5ecbf89de6425d7ad8130107d8f0cd9af10fcff169adeb9098,True
results/tests/13/threshold__f0__close_iterations=0_threshold_value=200/detections.csv,data/tests/detection/threshold/legacy_t200_c0__cfg1359249f/frame_screening/video_13/frame_0/threshold__f0__close_iterations_0_threshold_value_200/detections.csv,move_file,5918,1,fdd0640be02c262b0b0ac3d5123401070f91cf87340aebf800e3787650b91cfe,True
results/tests/13/threshold__f0__close_iterations=0_threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200_c0__cfg1359249f/frame_screening/video_13/frame_0/threshold__f0__close_iterations_0_threshold_value_200/detections.png,move_file,342491,1,5a89344ed0a4e03522592a51822f02a41e45a186b784e57078d07bccdbb11c96,True
results/tests/13/threshold__f0__close_iterations=0_threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200_c0__cfg1359249f/frame_screening/video_13/frame_0/threshold__f0__close_iterations_0_threshold_value_200/summary.json,move_file,4199,1,c371f181230a6be1bae44166a3119c772323d9ccec82c9d0e2343b7e9c4c0638,True
results/tests/13/threshold__f0__close_iterations=2_threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_13/frame_0.png,deduplicate_identical_input,302609,1,207d063bd75e8a5ecbf89de6425d7ad8130107d8f0cd9af10fcff169adeb9098,True
results/tests/13/threshold__f0__close_iterations=2_threshold_value=200/detections.csv,data/tests/detection/threshold/legacy_t200_c2__cfg5d0522c8/frame_screening/video_13/frame_0/threshold__f0__close_iterations_2_threshold_value_200/detections.csv,move_file,5918,1,fdd0640be02c262b0b0ac3d5123401070f91cf87340aebf800e3787650b91cfe,True
results/tests/13/threshold__f0__close_iterations=2_threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200_c2__cfg5d0522c8/frame_screening/video_13/frame_0/threshold__f0__close_iterations_2_threshold_value_200/detections.png,move_file,342491,1,5a89344ed0a4e03522592a51822f02a41e45a186b784e57078d07bccdbb11c96,True
results/tests/13/threshold__f0__close_iterations=2_threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200_c2__cfg5d0522c8/frame_screening/video_13/frame_0/threshold__f0__close_iterations_2_threshold_value_200/summary.json,move_file,4231,1,43358de8f31dd4dc1e0248e767c50b1981cb6a6291e830d6593129635d33484b,True
results/tests/13/threshold__f0__morph_iterations=2/00_input.png,data/tests/detection/_shared_inputs/video_13/frame_0.png,deduplicate_identical_input,302609,1,207d063bd75e8a5ecbf89de6425d7ad8130107d8f0cd9af10fcff169adeb9098,True
results/tests/13/threshold__f0__morph_iterations=2/detections.csv,data/tests/detection/otsu/legacy_otsu_defaults__cfg76e32ed9/frame_screening/video_13/frame_0/threshold__f0__morph_iterations_2/detections.csv,move_file,6231,1,c51f4808e2a2debf9e0c573654238b22ae01a41da6df59074306451c4dd78bc8,True
results/tests/13/threshold__f0__morph_iterations=2/detections.png,data/tests/detection/otsu/legacy_otsu_defaults__cfg76e32ed9/frame_screening/video_13/frame_0/threshold__f0__morph_iterations_2/detections.png,move_file,342192,1,1daab0849e9338adcd78769ab2e2f6b400a168eed8ef85ab63503406f7f93e02,True
results/tests/13/threshold__f0__morph_iterations=2/summary.json,data/tests/detection/otsu/legacy_otsu_defaults__cfg76e32ed9/frame_screening/video_13/frame_0/threshold__f0__morph_iterations_2/summary.json,move_file,4726,1,60ca1dfb326fac4f1022c044f75296f8620c646ec15bed5e7f4b548dec153608,True
results/tests/13/threshold__f0__morph_iterations=2_threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_13/frame_0.png,deduplicate_identical_input,302609,1,207d063bd75e8a5ecbf89de6425d7ad8130107d8f0cd9af10fcff169adeb9098,True
results/tests/13/threshold__f0__morph_iterations=2_threshold_value=200/detections.csv,data/tests/detection/threshold/legacy_t200_o2__cfga13617b6/frame_screening/video_13/frame_0/threshold__f0__morph_iterations_2_threshold_value_200/detections.csv,move_file,4708,1,48864ed241eab0a8eca6ba069e39e81fb74951df505f8100f65ca3092e1603e0,True
results/tests/13/threshold__f0__morph_iterations=2_threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200_o2__cfga13617b6/frame_screening/video_13/frame_0/threshold__f0__morph_iterations_2_threshold_value_200/detections.png,move_file,343435,1,d5fe816942284c50f86e1d522903596046637d18ecfc4c3dd1dea3815516f159,True
results/tests/13/threshold__f0__morph_iterations=2_threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200_o2__cfga13617b6/frame_screening/video_13/frame_0/threshold__f0__morph_iterations_2_threshold_value_200/summary.json,move_file,2164,1,eafd3b2eaa5458810cbeee0608440f2a05165d6b1e326ab667bf3c71425c4cfe,True
results/tests/13/threshold__f0__threshold_value=180/00_input.png,data/tests/detection/_shared_inputs/video_13/frame_0.png,deduplicate_identical_input,302609,1,207d063bd75e8a5ecbf89de6425d7ad8130107d8f0cd9af10fcff169adeb9098,True
results/tests/13/threshold__f0__threshold_value=180/detections.csv,data/tests/detection/threshold/legacy_t180__cfg1fd3f76e/frame_screening/video_13/frame_0/threshold__f0__threshold_value_180/detections.csv,move_file,6354,1,f56b8366ca56e5dfa76165d3474228364869412676b9715bc0f46dd95a2752ca,True
results/tests/13/threshold__f0__threshold_value=180/detections.png,data/tests/detection/threshold/legacy_t180__cfg1fd3f76e/frame_screening/video_13/frame_0/threshold__f0__threshold_value_180/detections.png,move_file,341764,1,2dc0676a63e84bd184c4988067b312f30ba4932232adfb0dad6115006494deb0,True
results/tests/13/threshold__f0__threshold_value=180/summary.json,data/tests/detection/threshold/legacy_t180__cfg1fd3f76e/frame_screening/video_13/frame_0/threshold__f0__threshold_value_180/summary.json,move_file,4941,1,df8fa6b6e2b8cea27a15eeed9146d1b5c30662115b28c6e15f9bd923e4419f5f,True
results/tests/13/threshold__f0__threshold_value=190/00_input.png,data/tests/detection/_shared_inputs/video_13/frame_0.png,deduplicate_identical_input,302609,1,207d063bd75e8a5ecbf89de6425d7ad8130107d8f0cd9af10fcff169adeb9098,True
results/tests/13/threshold__f0__threshold_value=190/detections.csv,data/tests/detection/threshold/legacy_t190__cfgfeeed012/frame_screening/video_13/frame_0/threshold__f0__threshold_value_190/detections.csv,move_file,6230,1,98b212c0c513ef353d9e6a01640c43a728096730b4f94598827983403d433d5f,True
results/tests/13/threshold__f0__threshold_value=190/detections.png,data/tests/detection/threshold/legacy_t190__cfgfeeed012/frame_screening/video_13/frame_0/threshold__f0__threshold_value_190/detections.png,move_file,342179,1,9cb02d628280caa155dd491762ad2fe4cf0d77a7e7073e4e7531e66ad71be575,True
